896,is,is,328.004,328.124,9.270023374137356,AUX,1,2,1,2
897,very,very,328.124,328.454,6.851819646651834,ADV,1,2,1,2
898,dangerous,dangerous,328.454,329.35900000000004,3.8883243986502687,ADJ,1,1,4,2
899,and,and,329.61800000000005,329.74300000000005,10.263048328453317,CCONJ,1,1,1,1
900,an,an,329.74300000000005,329.923,8.146593170634153,DET,1,3,1,2
901,elephant,elephant,329.923,330.45300000000003,2.170892009643163,NOUN,1,1,2,2
902,is,is,330.45300000000003,330.583,9.270023374137356,AUX,1,2,1,2
903,very,very,330.583,330.82300000000004,6.851819646651834,ADV,1,2,1,2
904,cumbersome,cumbersome,330.82300000000004,331.712,0.9719903043445219,ADJ,1,1,5,2
905,where,where,332.126,332.291,6.7456480294384225,ADV,1,4,2,3
906,i,i,332.291,332.501,8.500758884952813,PRON,1,3,2,3
907,live,live,332.501,332.82099999999997,5.000113466636674,VERB,1,2,1,2
908,everything,everything,332.82099999999997,333.241,4.843162940152507,PRON,1,2,5,3
909,is,is,333.241,333.39099999999996,9.270023374137356,AUX,1,2,1,2
910,very,very,333.39099999999996,333.651,6.851819646651834,ADV,1,2,1,2
911,small,small,333.651,334.32599999999996,6.095238805324437,ADJ,1,1,4,2
912,i,i,334.675,334.75,8.500758884952813,PRON,1,3,2,3
913,need,need,334.75,335.04,5.847132176218062,VERB,1,2,1,2
914,a,a,335.04,335.1,9.872203262496361,DET,1,2,1,2
915,sheep,sheep,335.1,335.825,3.3534766454507436,NOUN,1,1,4,2
916,draw,draw,336.10400000000004,336.259,4.063885354737392,VERB,1,3,1,2
917,me,me,336.259,336.459,6.944665633002234,PRON,1,3,2,3
918,a,a,336.459,336.499,9.872203262496361,DET,1,2,1,2
919,sheep,sheep,336.499,337.069,3.3534766454507436,NOUN,1,1,5,2
920,so,so,337.92699999999996,338.102,7.514636259384674,CCONJ,1,2,1,2
921,i,i,338.102,338.25199999999995,8.500758884952813,PRON,1,2,2,2
922,drew,drew,338.25199999999995,338.596,3.7173211277452394,VERB,1,2,3,3
923,he,he,339.584,339.72900000000004,8.557202055435473,PRON,1,3,2,3
924,looked,looked,339.72900000000004,340.009,5.159400067361368,VERB,1,2,1,2
925,carefully,carefully,340.009,340.569,4.156285963762284,ADV,1,2,2,2
926,then,then,340.569,340.789,7.007600613951853,ADV,1,4,2,3
927,said,said,340.789,341.159,6.866599895560644,VERB,1,2,1,2
928,no,no,341.712,342.12699999999995,7.480597496498434,INTJ,1,4,1,2
929,this,this,342.12699999999995,342.467,8.485516748555685,DET,1,1,1,1
930,one,one,342.467,342.63699999999994,7.9086812336929855,NUM,1,1,2,2
931,s,is,342.63699999999994,342.717,9.270023374137356,AUX,1,2,1,2
932,already,already,342.717,343.18699999999995,5.525174015774129,ADV,1,2,2,2
933,very,very,343.18699999999995,343.537,6.851819646651834,ADV,1,2,1,2
934,sick,sick,343.537,344.11199999999997,3.655374375556538,ADJ,1,1,10,2
935,make,make,344.436,344.663,6.456125806273467,VERB,1,3,1,2
936,another,another,344.663,345.061,6.333315151487414,DET,1,2,1,2
937,one,one,345.061,345.32599999999996,7.9086812336929855,NOUN,1,1,4,2
938,i,i,346.069,346.212,8.500758884952813,PRON,1,3,2,3
939,drew,drew,346.212,346.434,3.7173211277452394,VERB,1,2,1,2
940,again,again,346.434,346.899,6.0233749510974945,ADV,1,2,4,3
941,my,my,347.62699999999995,347.782,7.222784972952155,DET,1,5,2,3
942,friend,friend,347.782,348.212,4.8686107940668375,NOUN,1,2,3,3
943,smiled,smiled,348.212,348.86199999999997,3.414738617228822,VERB,1,2,1,2
944,gently,gently,348.86199999999997,349.352,3.0609580584716984,ADV,1,2,4,3
945,and,and,349.352,349.51199999999994,10.263048328453317,CCONJ,1,1,1,1
946,indulgently,indulgently,349.51199999999994,350.36199999999997,-1.1069670930508635,ADV,1,3,2,3
947,you,you,350.96,351.085,7.992843190830359,PRON,1,2,2,2
948,can,can,351.085,351.245,7.653732073186615,VERB,1,2,1,2
949,see,see,351.245,351.505,6.977001451718952,VERB,1,2,1,2
950,yourself,yourself,351.505,352.275,4.178333320142235,PRON,1,2,6,3
951,this,this,352.275,352.525,8.485516748555685,DET,1,3,2,3
952,is,is,352.525,352.70300000000003,9.270023374137356,AUX,1,2,1,2
953,nt,not,352.70300000000003,352.875,8.652789949703957,PART,1,1,1,1
954,a,a,352.875,352.925,9.872203262496361,DET,1,2,1,2
955,sheep,sheep,352.925,353.395,3.3534766454507436,NOUN,1,1,4,2
956,it,it,353.395,353.535,8.891153872448442,PRON,1,3,2,3
957,s,is,353.535,353.595,9.270023374137356,AUX,1,2,1,2
958,a,a,353.595,353.68699999999995,9.872203262496361,DET,1,2,1,2
959,ram,ram,353.68699999999995,354.345,2.3693087250369538,NOUN,1,1,4,2
960,it,it,354.67900000000003,354.784,8.891153872448442,PRON,1,3,2,3
961,has,has,354.784,355.10400000000004,7.633563241781631,AUX,1,2,1,2
962,horns,horns,355.10400000000004,355.949,2.0888471697539317,NOUN,1,2,4,3
963,so,so,356.911,357.13599999999997,7.514636259384674,ADV,1,2,1,2
964,once,once,357.13599999999997,357.39599999999996,5.82440591697994,ADV,1,2,1,2
965,again,again,357.39599999999996,357.686,6.0233749510974945,ADV,1,1,2,2
966,i,i,357.686,357.846,8.500758884952813,PRON,1,2,2,2
967,redid,redid,357.846,358.39599999999996,-3.335353462926896,VERB,1,2,1,2
968,my,my,358.39599999999996,358.596,7.222784972952155,DET,1,3,2,3
969,drawing,drawing,358.596,359.08099999999996,4.078045789252598,NOUN,1,2,5,3
970,but,but,359.37,359.505,8.170553440359209,CCONJ,1,2,1,2
971,it,it,359.505,359.605,8.891153872448442,PRON,1,2,2,2
972,was,was,359.605,359.775,8.84891128785763,AUX,1,2,1,2
973,rejected,rejected,359.775,360.42,3.4773865200197016,VERB,1,2,1,2
974,like,like,360.66900000000004,360.874,6.800971528784123,SCONJ,1,2,1,2
975,the,the,360.874,360.934,11.115800481137065,DET,1,2,1,2
976,previous,previous,360.934,361.48400000000004,4.575020209037208,ADJ,1,1,1,1
977,ones,ones,361.48400000000004,361.869,4.4671602080266455,NOUN,1,1,6,2
978,this,this,362.56199999999995,362.907,8.485516748555685,DET,1,3,1,2
979,one,one,362.907,363.12699999999995,7.9086812336929855,NOUN,1,1,2,2
980,s,is,363.12699999999995,363.287,9.270023374137356,AUX,1,2,1,2
981,too,too,363.287,363.56699999999995,6.196403393767345,ADV,1,2,1,2
982,old,old,363.56699999999995,364.537,6.186188047557115,ADJ,1,1,4,2
983,i,i,364.537,364.62699999999995,8.500758884952813,PRON,1,3,2,3
984,want,want,364.62699999999995,364.897,5.571963900035353,VERB,1,2,1,2
985,a,a,364.897,364.92699999999996,9.872203262496361,DET,1,3,1,2
986,sheep,sheep,364.92699999999996,365.35699999999997,3.3534766454507436,NOUN,1,1,2,2
987,that,that,365.35699999999997,365.48699999999997,9.22325659724273,DET,1,3,2,3
988,will,will,365.48699999999997,365.705,7.539186617561429,VERB,1,3,1,2
989,live,live,365.705,365.92699999999996,5.000113466636674,VERB,1,2,1,2
990,a,a,365.92699999999996,365.968,9.872203262496361,DET,1,2,1,2
991,long,long,365.968,366.397,6.404136953465499,ADJ,1,1,1,1
992,time,time,366.397,367.036,7.298783339292532,NOUN,1,1,9,2
993,so,so,368.00800000000004,368.273,7.514636259384674,ADV,1,3,1,2
994,getting,getting,368.273,368.603,4.53151288149921,VERB,1,2,1,2
995,impatient,impatient,368.603,369.36300000000006,2.0144095654800056,ADJ,1,2,2,2
996,as,as,369.36300000000006,369.653,8.884250056228082,SCONJ,1,2,1,2
997,i,i,369.653,369.793,8.500758884952813,PRON,1,3,2,3
998,was,was,369.793,370.043,8.84891128785763,AUX,1,2,1,2
999,eager,eager,370.043,370.30300000000005,2.953450881297385,ADJ,1,2,1,2
1000,to,to,370.30300000000005,370.403,10.106224294072675,PART,1,3,1,2
1001,start,start,370.403,370.75300000000004,4.6166045636137545,VERB,1,2,1,2
1002,dismantling,dismantling,370.75300000000004,371.353,0.40952352823566585,VERB,1,2,1,2
1003,my,my,371.353,371.523,7.222784972952155,DET,1,3,2,3
1004,engine,engine,371.523,371.99199999999996,3.704309791769294,NOUN,1,2,13,3
1005,i,i,372.32599999999996,372.57099999999997,8.500758884952813,PRON,1,2,2,2
1006,hastily,hastily,372.57099999999997,373.121,2.074353620130889,ADV,1,2,2,2
1007,sketched,sketched,373.121,373.721,1.3663212192869336,VERB,1,2,1,2
1008,this,this,373.721,374.031,8.485516748555685,DET,1,5,1,2
1009,drawing,drawing,374.031,374.47,4.078045789252598,NOUN,1,1,2,2
1010,and,and,374.755,374.9,10.263048328453317,CCONJ,1,1,1,1
1011,i,i,374.9,375,8.500758884952813,PRON,1,2,3,3
1012,snapped,snapped,375,375.495,1.8980245756202863,VERB,1,2,1,2
1013,this,this,376.13800000000003,376.51300000000003,8.485516748555685,DET,1,2,7,3
1014,here,here,376.51300000000003,376.773,6.305070181538051,ADV,1,3,2,3
1015,is,is,376.773,376.94300000000004,9.270023374137356,AUX,1,2,1,2
1016,the,the,376.94300000000004,377.01300000000003,11.115800481137065,DET,1,2,1,2
1017,box,box,377.01300000000003,377.473,4.539639172492881,NOUN,1,1,4,2
1018,the,the,377.473,377.593,11.115800481137065,DET,1,4,1,2
1019,sheep,sheep,377.593,377.913,3.3534766454507436,NOUN,1,1,2,2
1020,you,you,377.913,378.00300000000004,7.992843190830359,PRON,1,4,2,3
1021,want,want,378.00300000000004,378.293,5.571963900035353,VERB,1,2,5,3
1022,is,is,378.293,378.39300000000003,9.270023374137356,AUX,1,2,1,2
1023,inside,inside,378.39300000000003,379.032,4.509275835589345,ADV,1,2,4,3
1024,but,but,379.76099999999997,379.876,8.170553440359209,CCONJ,1,2,1,2
1025,i,i,379.876,380.01599999999996,8.500758884952813,PRON,1,3,2,3
1026,was,was,380.01599999999996,380.20599999999996,8.84891128785763,AUX,1,3,1,2
1027,very,very,380.20599999999996,380.506,6.851819646651834,ADV,1,2,1,2
1028,surprised,surprised,380.506,381.316,3.4208365969145036,ADJ,1,1,3,2
1029,to,to,381.316,381.416,10.106224294072675,ADP,1,3,1,2
1030,see,see,381.416,381.676,6.977001451718952,VERB,1,2,1,2
1031,the,the,381.676,381.736,11.115800481137065,DET,1,4,1,2
1032,face,face,381.736,382.14599999999996,5.454893673590133,NOUN,1,1,2,2
1033,of,of,382.14599999999996,382.256,10.576559568665022,ADP,1,2,1,2
1034,my,my,382.256,382.45599999999996,7.222784972952155,DET,1,3,2,3
1035,young,young,382.45599999999996,382.89599999999996,5.689920168663052,ADJ,1,2,1,2
1036,judge,judge,382.89599999999996,383.366,4.390168400365504,NOUN,1,1,5,2
1037,light,light,383.366,383.70599999999996,5.643713948190081,VERB,1,2,1,2
1038,up,up,383.70599999999996,383.985,7.118745274123777,ADP,1,2,10,3
1039,it,it,384.68800000000005,384.75300000000004,8.891153872448442,PRON,1,3,2,3
1040,s,is,384.75300000000004,384.923,9.270023374137356,AUX,1,2,1,2
1041,exactly,exactly,384.923,385.673,4.241528171133586,ADV,1,2,2,2
1042,the,the,385.673,385.81300000000005,11.115800481137065,DET,1,3,1,2
1043,way,way,385.81300000000005,385.983,6.563474635948921,NOUN,1,1,2,2
1044,i,i,385.983,386.093,8.500758884952813,PRON,1,4,2,3
1045,wanted,wanted,386.093,386.69199999999995,4.913830664825064,VERB,1,2,7,3
1046,do,do,387.091,387.397,7.2539656598729865,AUX,1,3,1,2
1047,you,you,387.397,387.466,7.992843190830359,PRON,1,4,2,3
1048,think,think,387.466,387.80699999999996,5.878883582188403,VERB,1,2,1,2
1049,this,this,387.80699999999996,387.94699999999995,8.485516748555685,DET,1,4,1,2
1050,sheep,sheep,387.94699999999995,388.287,3.3534766454507436,NOUN,1,1,2,2
1051,needs,needs,388.287,388.476,4.996941966964253,VERB,1,2,1,2
1052,a,a,388.476,388.517,9.872203262496361,DET,1,3,1,2
1053,lot,lot,388.517,388.67699999999996,4.524935793277486,NOUN,1,1,2,2
1054,of,of,388.67699999999996,388.79699999999997,10.576559568665022,ADP,1,2,1,2
1055,grass,grass,388.79699999999997,389.416,3.606937026447827,NOUN,1,2,12,3
1056,why,why,390.164,390.61400000000003,5.677506943243938,ADV,1,2,2,3
1057,because,because,391.31699999999995,391.62199999999996,6.653172658832547,SCONJ,1,3,1,2
1058,where,where,391.62199999999996,391.86199999999997,6.7456480294384225,ADV,1,4,2,3
1059,i,i,391.86199999999997,392.022,8.500758884952813,PRON,1,3,2,3
1060,m,am,392.022,392.12199999999996,5.700109069289892,AUX,1,2,1,2
1061,from,from,392.12199999999996,392.42199999999997,8.387608286867547,ADP,1,2,1,2
1062,everything,everything,392.42199999999997,392.852,4.843162940152507,PRON,1,2,6,3
1063,is,is,392.852,393.00199999999995,9.270023374137356,AUX,1,2,1,2
1064,very,very,393.00199999999995,393.272,6.851819646651834,ADV,1,2,1,2
1065,small,small,393.272,393.85699999999997,6.095238805324437,ADJ,1,1,6,2
1066,there,there,394.645,394.81,7.628371701531627,PRON,1,3,2,3
1067,will,will,394.81,394.95,7.539186617561429,VERB,1,2,1,2
1068,certainly,certainly,394.95,395.44,4.759949239775645,ADV,1,2,2,2
1069,be,be,395.44,395.57,8.716207971151853,AUX,1,2,1,2
1070,enough,enough,395.57,395.905,5.477383630621318,ADV,1,2,5,3
1071,i,i,396.154,396.41900000000004,8.500758884952813,PRON,1,3,2,3
1072,gave,gave,396.41900000000004,396.66900000000004,5.272383984521532,VERB,1,2,1,2
1073,you,you,396.66900000000004,396.819,7.992843190830359,PRON,1,2,2,2
1074,a,a,396.819,396.869,9.872203262496361,DET,1,2,1,2
1075,very,very,396.869,397.149,6.851819646651834,ADV,1,2,1,2
1076,small,small,397.149,397.619,6.095238805324437,ADJ,1,1,2,2
1077,sheep,sheep,397.619,398.153,3.3534766454507436,NOUN,1,2,5,3
1078,he,he,399.111,399.276,8.557202055435473,PRON,1,3,2,3
1079,leaned,leaned,399.276,399.606,2.613226569580737,VERB,1,2,1,2
1080,his,his,399.606,399.876,8.427771639559914,DET,1,3,2,3
1081,head,head,399.876,400.166,5.672188603065022,NOUN,1,2,3,3
1082,towards,towards,400.166,400.526,4.950035671967326,ADP,1,2,1,2
1083,the,the,400.526,400.586,11.115800481137065,DET,1,2,1,2
1084,drawing,drawing,400.586,401.07599999999996,4.078045789252598,NOUN,1,1,5,2
1085,not,not,401.629,401.844,8.652789949703957,PART,1,2,1,2
1086,that,that,401.844,402.274,9.22325659724273,DET,1,2,1,2
1087,small,small,402.274,402.784,6.095238805324437,ADJ,1,1,3,2
1088,look,look,403.407,403.967,5.519619222982875,VERB,1,3,3,4
1089,he,he,404.306,404.39099999999996,8.557202055435473,PRON,1,3,2,3
1090,s,is,404.39099999999996,404.491,9.270023374137356,AUX,1,2,1,2
1091,fallen,fallen,404.491,404.791,3.532137920922751,VERB,1,2,1,2
1092,asleep,asleep,404.791,405.515,2.7945336609903473,ADJ,1,3,6,4
1093,and,and,406.348,406.61300000000006,10.263048328453317,CCONJ,1,2,1,2
1094,that,that,406.61300000000006,406.923,9.22325659724273,DET,1,2,2,2
1095,s,is,406.923,406.99300000000005,9.270023374137356,AUX,1,2,1,2
1096,how,how,406.99300000000005,407.163,6.6817576586850205,ADV,1,3,2,3
1097,i,i,407.163,407.273,8.500758884952813,PRON,1,3,2,3
1098,met,met,407.273,407.56300000000005,4.743104372077405,VERB,1,2,1,2
1099,the,the,407.56300000000005,407.64300000000003,11.115800481137065,DET,1,2,1,2
1100,little,little,407.64300000000003,407.88300000000004,6.329168168121289,ADJ,1,2,1,2
1101,prince,prince,407.88300000000004,408.467,4.2249341319257026,PROPN,1,1,8,2
1102,it,it,410.046,410.181,8.891153872448442,PRON,1,3,2,3
1103,took,took,410.181,410.411,5.6499596679586945,VERB,1,2,1,2
1104,me,me,410.411,410.561,6.944665633002234,PRON,1,2,2,2
1105,a,a,410.561,410.591,9.872203262496361,DET,1,2,1,2
1106,long,long,410.591,410.991,6.404136953465499,ADJ,1,1,1,1
1107,time,time,410.991,411.381,7.298783339292532,NOUN,1,1,1,1
1108,to,to,411.381,411.491,10.106224294072675,PART,1,3,1,2
1109,find,find,411.491,411.871,5.850102575368271,VERB,1,2,1,2
1110,out,out,411.871,412.07099999999997,7.190751389443204,ADV,1,2,2,2
1111,where,where,412.07099999999997,412.221,6.7456480294384225,ADV,1,3,2,3
1112,he,he,412.221,412.301,8.557202055435473,PRON,1,3,2,3
1113,came,came,412.301,412.631,5.921310287184775,VERB,1,2,1,2
1114,from,from,412.631,412.93,8.387608286867547,ADP,1,2,11,3
1115,the,the,413.454,413.769,11.115800481137065,DET,1,4,1,2
1116,little,little,413.769,413.999,6.329168168121289,ADJ,1,2,1,2
1117,prince,prince,413.999,414.699,4.2249341319257026,NOUN,1,1,3,2
1118,who,who,414.699,414.899,7.525262545333337,PRON,1,3,2,3
1119,asked,asked,414.899,415.189,5.393491173417632,VERB,1,3,1,2
1120,me,me,415.189,415.319,6.944665633002234,PRON,1,3,2,3
1121,many,many,415.319,415.559,6.8326221661666215,ADJ,1,2,1,2
1122,questions,questions,415.559,416.409,5.031483126609094,NOUN,1,1,7,2
1123,never,never,416.409,416.849,6.142402930172954,ADV,1,2,2,2
1124,seemed,seemed,416.849,417.139,5.151092646791511,VERB,1,2,1,2
1125,to,to,417.139,417.22900000000004,10.106224294072675,PART,1,3,1,2
1126,hear,hear,417.22900000000004,417.42900000000003,4.635020207956977,VERB,1,2,1,2
1127,my,my,417.42900000000003,417.709,7.222784972952155,DET,1,3,2,3
1128,own,own,417.709,417.972,6.49792063835603,ADJ,1,2,8,3
1129,it,it,419.004,419.129,8.891153872448442,PRON,1,3,2,3
1130,was,was,419.129,419.289,8.84891128785763,AUX,1,2,1,2
1131,the,the,419.289,419.369,11.115800481137065,DET,1,3,1,2
1132,words,words,419.369,419.749,5.6625089893404255,NOUN,1,1,2,2
1133,spoken,spoken,419.749,420.199,3.6495147305916595,VERB,1,2,1,2
1134,by,by,420.199,420.35900000000004,8.691902515208051,ADP,1,2,1,2
1135,chance,chance,420.35900000000004,421.009,4.318940391802873,NOUN,1,2,3,3
1136,that,that,421.009,421.209,9.22325659724273,SCONJ,1,2,1,2
1137,little,little,421.209,421.519,6.329168168121289,ADJ,1,4,2,3
1138,by,by,421.519,421.67900000000003,8.691902515208051,ADP,1,2,1,2
1139,little,little,421.67900000000003,422.069,6.329168168121289,ADJ,1,2,4,3
1140,revealed,revealed,422.36300000000006,422.87800000000004,3.7860288506127433,VERB,1,2,1,2
1141,everything,everything,422.87800000000004,423.298,4.843162940152507,PRON,1,2,2,2
1142,to,to,423.298,423.43800000000005,10.106224294072675,ADP,1,2,1,2
1143,me,me,423.43800000000005,423.648,6.944665633002234,PRON,1,2,10,3
1144,so,so,424.491,424.69599999999997,7.514636259384674,ADV,1,3,2,3
1145,when,when,424.69599999999997,424.82599999999996,7.562213604926971,ADV,1,3,2,3
1146,he,he,424.82599999999996,424.94599999999997,8.557202055435473,PRON,1,3,2,3
1147,saw,saw,424.94599999999997,425.166,5.319491601779443,VERB,1,2,1,2
1148,my,my,425.166,425.406,7.222784972952155,DET,1,3,2,3
1149,airplane,airplane,425.406,425.876,1.930796511245265,NOUN,1,2,3,3
1150,for,for,425.876,426.006,9.022419166371733,ADP,1,2,1,2
1151,the,the,426.006,426.07599999999996,11.115800481137065,DET,1,2,1,2
1152,first,first,426.07599999999996,426.426,7.06373286043649,ADJ,1,1,1,1
1153,time,time,426.426,426.785,7.298783339292532,NOUN,1,1,7,2
1154,i,i,427.384,427.569,8.500758884952813,PRON,1,3,2,3
1155,will,will,427.569,427.829,7.539186617561429,VERB,1,2,1,2
1156,not,not,427.829,427.85900000000004,8.652789949703957,PART,1,1,1,1
1157,draw,draw,427.85900000000004,428.129,4.063885354737392,VERB,1,2,1,2
1158,my,my,428.129,428.369,7.222784972952155,DET,1,3,2,3
1159,airplane,airplane,428.369,428.889,1.930796511245265,NOUN,1,2,6,3
1160,it,it,428.889,428.97900000000004,8.891153872448442,PRON,1,3,2,3
1161,would,would,428.97900000000004,429.119,7.530855461230048,VERB,1,2,1,2
1162,be,be,429.119,429.269,8.716207971151853,AUX,1,2,1,2
1163,a,a,429.269,429.329,9.872203262496361,DET,1,4,1,2
1164,drawing,drawing,429.329,429.72900000000004,4.078045789252598,NOUN,1,1,2,2
1165,far,far,429.72900000000004,430.039,5.901512486908321,ADV,1,1,1,1
1166,too,too,430.039,430.23900000000003,6.196403393767345,ADV,1,1,2,2
1167,complicated,complicated,430.23900000000003,430.98900000000003,3.424783691468297,ADJ,1,1,1,1
1168,for,for,430.98900000000003,431.189,9.022419166371733,ADP,1,2,1,2
1169,me,me,431.189,431.392,6.944665633002234,PRON,1,2,7,3
1170,he,he,431.881,431.986,8.557202055435473,PRON,1,3,2,3
1171,asked,asked,431.986,432.346,5.393491173417632,VERB,1,2,1,2
1172,me,me,432.346,432.566,6.944665633002234,PRON,1,2,2,2
1173,what,what,433.244,433.41900000000004,7.344589846836358,PRON,1,3,2,3
1174,s,is,433.41900000000004,433.509,9.270023374137356,AUX,1,3,1,2
1175,that,that,433.509,433.789,9.22325659724273,DET,1,2,1,2
1176,thing,thing,433.789,434.059,5.387700927682722,NOUN,1,1,2,2
1177,there,there,434.059,434.449,7.628371701531627,ADV,1,2,7,3
1178,it,it,435.29699999999997,435.43199999999996,8.891153872448442,PRON,1,3,2,3
1179,s,is,435.43199999999996,435.462,9.270023374137356,AUX,1,2,1,2
1180,not,not,435.462,435.642,8.652789949703957,PART,1,1,1,1
1181,a,a,435.642,435.68199999999996,9.872203262496361,DET,1,2,1,2
1182,thing,thing,435.68199999999996,436.06199999999995,5.387700927682722,NOUN,1,1,4,2
1183,it,it,436.26099999999997,436.366,8.891153872448442,PRON,1,3,2,3
1184,flies,flies,436.366,436.95599999999996,2.495351907649539,VERB,1,2,3,3
1185,it,it,437.156,437.251,8.891153872448442,PRON,1,3,2,3
1186,s,is,437.251,437.291,9.270023374137356,AUX,1,2,1,2
1187,an,an,437.291,437.361,8.146593170634153,DET,1,2,1,2
1188,airplane,airplane,437.361,437.965,1.930796511245265,NOUN,1,1,4,2
1189,it,it,438.05699999999996,438.131,8.891153872448442,PRON,1,3,2,3
1190,s,is,438.131,438.171,9.270023374137356,AUX,1,2,1,2
1191,my,my,438.171,438.411,7.222784972952155,DET,1,3,2,3
1192,airplane,airplane,438.411,438.905,1.930796511245265,NOUN,1,2,5,3
1193,and,and,439.608,439.733,10.263048328453317,CCONJ,1,2,1,2
1194,i,i,439.733,439.833,8.500758884952813,PRON,1,2,2,2
1195,was,was,439.833,440.01300000000003,8.84891128785763,AUX,1,2,1,2
1196,proud,proud,440.01300000000003,440.45300000000003,3.3026285649295763,ADJ,1,2,1,2
1197,to,to,440.45300000000003,440.56300000000005,10.106224294072675,PART,1,3,1,2
1198,have,have,440.56300000000005,440.783,8.165193017977023,AUX,1,2,1,2
1199,him,him,440.783,440.93300000000005,7.309814593955469,PRON,1,3,2,3
1200,know,know,440.93300000000005,441.163,6.2411526536443045,VERB,1,2,1,2
1201,that,that,441.163,441.293,9.22325659724273,SCONJ,1,2,1,2
1202,i,i,441.293,441.38300000000004,8.500758884952813,PRON,1,3,2,3
1203,could,could,441.38300000000004,441.543,7.023669903578493,VERB,1,2,1,2
1204,fly,fly,441.543,441.94699999999995,3.4478264822561586,VERB,1,2,13,3
1205,then,then,442.82,442.985,7.007600613951853,ADV,1,3,2,3
1206,he,he,442.985,443.095,8.557202055435473,PRON,1,2,2,2
1207,cried,cried,443.095,443.555,3.488597571942989,VERB,1,2,1,2
1208,what,what,444.069,444.434,7.344589846836358,PRON,1,3,2,3
1209,you,you,444.798,444.913,7.992843190830359,PRON,1,3,2,3
1210,fell,fell,444.913,445.19300000000004,4.369916097253698,VERB,1,2,1,2
1211,from,from,445.19300000000004,445.403,8.387608286867547,ADP,1,2,1,2
1212,the,the,445.403,445.463,11.115800481137065,DET,1,2,1,2
1213,sky,sky,445.463,446.14300000000003,3.77679875215182,NOUN,1,1,8,2
1214,yes,yes,446.82099999999997,447.44599999999997,4.809579339246051,INTJ,1,3,1,2
1215,i,i,447.44599999999997,447.556,8.500758884952813,PRON,1,1,2,2
1216,said,said,447.556,447.796,6.866599895560644,VERB,1,2,1,2
1217,modestly,modestly,447.796,448.38599999999997,0.8589581852269104,ADV,1,2,4,3
1218,oh,oh,448.999,449.324,4.395251302002032,INTJ,1,3,2,3
1219,that,that,449.324,449.624,9.22325659724273,SCONJ,1,2,2,2
1220,s,is,449.624,449.784,9.270023374137356,AUX,1,2,1,2
1221,funny,funny,449.784,450.559,2.536787271664989,ADJ,1,2,4,3
1222,and,and,451.30199999999996,451.467,10.263048328453317,CCONJ,1,2,1,2
1223,the,the,451.467,451.54699999999997,11.115800481137065,DET,1,2,1,2
1224,little,little,451.54699999999997,451.847,6.329168168121289,ADJ,1,1,1,1
1225,prince,prince,451.847,452.44699999999995,4.2249341319257026,NOUN,1,1,2,2
1226,broke,broke,452.44699999999995,452.667,3.6902784750276436,VERB,1,2,1,2
1227,into,into,452.667,452.897,7.278421881547606,ADP,1,2,1,2
1228,a,a,452.897,453.11699999999996,9.872203262496361,DET,1,3,1,2
1229,lovely,lovely,453.11699999999996,453.60699999999997,3.0098816966584105,ADJ,1,1,1,1
1230,peal,peal,453.60699999999997,453.957,-0.10290797005242099,NOUN,1,1,2,2
1231,of,of,453.957,454.097,10.576559568665022,ADP,1,2,1,2
1232,laughter,laughter,454.097,454.917,2.84147325452492,NOUN,1,2,3,3
1233,which,which,454.917,455.19699999999995,8.287981264700422,DET,1,3,2,3
1234,irritated,irritated,455.19699999999995,455.79699999999997,1.4956643281742332,VERB,1,3,1,2
1235,me,me,455.79699999999997,455.957,6.944665633002234,PRON,1,2,7,3
1236,very,very,455.957,456.337,6.851819646651834,ADV,1,2,1,2
1237,much,much,456.337,456.82,6.634948682648827,ADV,1,1,4,2
1238,i,i,457.403,457.48800000000006,8.500758884952813,PRON,1,3,2,3
1239,prefer,prefer,457.48800000000006,457.848,3.2454788066627347,VERB,1,2,1,2
1240,people,people,457.848,458.17800000000005,6.726209421255855,NOUN,1,3,2,3
1241,to,to,458.17800000000005,458.288,10.106224294072675,PART,1,2,1,2
1242,take,take,458.288,458.56800000000004,6.1725561811903225,VERB,1,2,1,2
1243,my,my,458.56800000000004,458.728,7.222784972952155,DET,1,3,2,3
1244,misfortunes,misfortunes,458.728,459.38800000000003,1.415319040160507,NOUN,1,2,3,3
1245,seriously,seriously,459.38800000000003,460.17199999999997,3.577193418918209,ADV,1,2,7,3
1246,then,then,460.691,460.876,7.007600613951853,ADV,1,3,2,3
1247,he,he,460.876,461.046,8.557202055435473,PRON,1,2,2,2
1248,added,added,461.046,461.431,4.8877140805837485,VERB,1,2,1,2
1249,so,so,461.905,462.09,7.514636259384674,ADV,1,2,1,2
1250,you,you,462.09,462.3,7.992843190830359,PRON,1,3,2,3
1251,also,also,462.3,462.82,7.181591944611865,ADV,1,2,2,2
1252,come,come,462.82,463.12,6.057977679916096,VERB,1,2,1,2
1253,from,from,463.12,463.32,8.387608286867547,ADP,1,2,1,2
1254,the,the,463.32,463.41,11.115800481137065,DET,1,2,1,2
1255,sky,sky,463.41,463.935,3.77679875215182,NOUN,1,1,8,2
1256,what,what,464.50300000000004,464.61800000000005,7.344589846836358,DET,1,3,1,2
1257,planet,planet,464.61800000000005,465.00800000000004,2.782229599276462,NOUN,1,1,2,2
1258,are,are,465.00800000000004,465.05800000000005,8.452121194672523,AUX,1,2,1,2
1259,you,you,465.05800000000005,465.278,7.992843190830359,PRON,1,2,2,2
